venue_id,type
5550378b7cea80f95418e4da,conference
53a72f4620f7420be8c9d9a1,conference
5550370a7cea80f95416f929,conference
539078f320f770854f5a8983,conference
53a72bad20f7420be8c2d5af,conference
53a7310320f7420be8d1a4ed,conference
555036e57cea80f9541656ec,conference
555036f97cea80f95416c1de,conference
53a723e120f74fc8a8f3313a,conference
555037057cea80f95416eb91,conference
55f8d4f1c35f4f6dfd415dd7,conference
53a7291120f7420be8bc2f2c,conference
53e18c8d20f7dfbc07e9024f,conference
53a725d720f7420be8b5b568,conference
555036f57cea80f954169e1d,conference
555036f27cea80f954168665,conference
53a723e020f74fc8a8f33133,conference
555037b37cea80f954196417,conference
555036f47cea80f95416925a,conference
555036b87cea80f95414c3be,conference
53a726d620f7420be8b84ae9,conference
5550371e7cea80f9541746e9,conference
555036c47cea80f954153a44,conference
55f9577bc35f4fb0d21cde88,conference
53a7253820f7420be8b4823b,conference
53e1892d20f7dfbc07e8ed07,conference
53a728be20f7420be8bb71de,conference
555036cd7cea80f95415814e,conference
53a72a7920f7420be8c01b7d,conference
555036f97cea80f95416c1dc,conference
555037b37cea80f95419642b,conference
53a7265b20f7420be8b73b06,conference
539078ee20f770854f5a8403,conference
555037257cea80f9541760c2,conference
53a7319920f7420be8d52c60,conference
555036c37cea80f954152e65,conference
53a00394831432abcb75d1f2,conference
53a7255f20f7420be8b4d4de,conference
53a72b1320f7420be8c18a81,conference
53a728e520f7420be8bbc4bb,conference
5390a35320f70186a0e6b4dc,conference
53a7269620f7420be8b7bcf7,conference
53a7266020f7420be8b746d0,conference
53a72a9a20f7420be8c06e4b,conference
5736b298d39c4f40a799f328,conference
53a72b1120f7420be8c18a6d,conference
53a732db20f7420be8dba361,conference
5736ae3ad39c4f40a797604f,conference
53a72f3720f7420be8c9cd84,conference
555036f67cea80f95416aa0d,conference
53a723b020f74fc8a8f32fe5,conference
53a7285020f7420be8baee28,conference
555036ce7cea80f954158d1f,conference
555036f37cea80f95416923e,conference
53a72aad20f7420be8c09da4,conference
5550371e7cea80f954174719,conference
555037657cea80f954184ed7,conference
555037167cea80f954172c47,conference
53a72e5f20f7420be8c8b20c,conference
5550372a7cea80f9541779ff,conference
53a7271220f7420be8b8b5aa,conference
53a7309e20f7420be8cff2d3,conference
58e5f1179ed5db0f8f46e39a,conference
53a72f3820f7420be8c9cd8a,conference
555036d37cea80f95415b0ba,conference
53a72f6d20f7420be8ca7289,conference
53a72eba20f7420be8c99232,conference
53a7237820f74fc8a8f32e34,conference
53a72f5320f7420be8c9f149,conference
555036bb7cea80f95414db72,conference
53a72cb320f7420be8c4d252,conference
53a7278820f7420be8b92c30,conference
5390af7920f70186a0eceb63,conference
555036bb7cea80f95414db71,conference
53a72f4120f7420be8c9d97e,conference
5550374e7cea80f95417f8b6,conference
53a72a7120f7420be8c00f90,conference
555037427cea80f95417d2d0,conference
555036f37cea80f954169246,conference
53a72cce20f7420be8c501c9,conference
53a72a7c20f7420be8c032fb,conference
53e181e520f7dfbc07e8bc9d,conference
53a72f5620f7420be8c9f163,conference
555036e67cea80f9541656f4,conference
53a731de20f7420be8d680d0,conference
555036e27cea80f954163f1d,conference
555036b67cea80f95414abfe,conference
53a72f3a20f7420be8c9cd98,conference
53a72a3c20f7420be8bf75f6,conference
5550375f7cea80f9541835f4,conference
53a725fd20f7420be8b61fb5,conference
555037737cea80f954188151,conference
555036c67cea80f954154639,conference
539078ef20f770854f5a84db,conference
555037427cea80f95417d2be,conference
53a001a5831432abcb737724,conference
55f95ab1c35f4fb0d21ce8e9,conference
555037b17cea80f9541963ae,conference
53909e7920f70186a0e2a2ce,conference
555037177cea80f954172ca3,conference
53a72da620f7420be8c6da65,conference
555036be7cea80f95414fef2,conference
53a732dd20f7420be8dbaf1f,conference
555036e67cea80f9541656f7,conference
53a72c8220f7420be8c467fe,conference
5390b7aa20f70186a0f252e4,conference
555037327cea80f954179451,conference
539ff0c8831432abcb3f5b8f,conference
5390bdcc20f70186a0f48074,conference
555037147cea80f954171ffc,conference
5550370d7cea80f9541705be,conference
53a730b220f7420be8d0394a,conference
555036ba7cea80f95414cf94,conference
5550373b7cea80f95417ae1c,conference
53a001b8831432abcb7383cc,conference
555037057cea80f95416eba3,conference
53a7321d20f7420be8d7b212,conference
53a7305220f7420be8ce92d4,conference
539089b420f70186a0d976ab,conference
555036de7cea80f954161b9a,conference
548267a2582fc50b5e32e6b2,conference
555037247cea80f95417608a,conference
555036f07cea80f954167a7c,conference
53a732cb20f7420be8db689a,conference
555036d27cea80f95415a4dc,conference
53a7238b20f74fc8a8f32ec8,conference
55f9d93dc35f4fb0d21d0368,conference
53a726ad20f7420be8b7e082,conference
5736b298d39c4f40a799f34e,conference
53a726af20f7420be8b7e091,conference
553bf8ac0cf2b2c73cb0516b,conference
53a72e0e20f7420be8c7d217,conference
555037037cea80f95416df37,conference
55f8ce87c35f4f6dfd415c61,conference
5390b65720f70186a0f1ac38,conference
555037d17cea80f95419bdaa,conference
555037787cea80f954189a3b,conference
5736ae98d39c4f40a797b2d6,conference
53a726f420f7420be8b87a7a,conference
53a72f3520f7420be8c9cd78,conference
53a7313d20f7420be8d2f946,conference
53a723ae20f74fc8a8f32fd3,conference
53a7237b20f74fc8a8f32e4a,conference
53a728b620f7420be8bb65ff,conference
555037357cea80f95417a0b8,conference
54826ba8582fc50b5e3c176b,conference
53a726cb20f7420be8b84a90,conference
5390b64d20f70186a0f1abde,conference
5390a3ca20f70186a0e6e20c,conference
53a7264320f7420be8b6e887,conference
539549f48314d630bc847331,conference
53a726d620f7420be8b84aef,conference
53a7250a20f7420be8b43b69,conference
53a726d420f7420be8b84ade,conference
5390a71b20f70186a0e88c42,conference
5550371b7cea80f954173a2a,conference
555036f27cea80f954168674,conference
53a7296520f7420be8bd32ce,conference
555036b87cea80f95414c3a4,conference
53a731fd20f7420be8d70db9,conference
5390bba620f70186a0f41c08,conference
53a725b520f7420be8b5628b,conference
5550377e7cea80f95418a795,conference
5482549a582fc50b5e0a495c,conference
53a72f5820f7420be8c9f16f,conference
5736b00cd39c4f40a798deba,conference
5550376c7cea80f9541873a3,conference
555037067cea80f95416ec22,conference
555037287cea80f954177945,conference
53a72d8a20f7420be8c693a9,conference
53a7261320f7420be8b6667a,conference
555037967cea80f954190ade,conference
555037277cea80f954176d4c,conference
555037767cea80f954188de2,conference
53e17f7520f7dfbc07e8ad07,conference
555037c97cea80f9541998df,conference
55f9644dc35f4fb0d21cf129,conference
555036db7cea80f9541603d9,conference
53a72a7520f7420be8c01b5e,conference
5390bda620f70186a0f47f47,conference
53a72ca420f7420be8c4aef0,conference
555037aa7cea80f95419560b,conference
555036be7cea80f95414ff01,conference
53a723af20f74fc8a8f32fdc,conference
5395470e8314d630bc7ee89c,conference
53954dcb8314d630bc9abf76,conference
53a72de720f7420be8c77f5e,conference
53a7300020f7420be8cd3297,conference
555037c77cea80f954198cd2,conference
555037b87cea80f954197126,conference
53a7267620f7420be8b77629,conference
53a723a920f74fc8a8f32fae,conference
53a72f5820f7420be8c9f16c,conference
555036df7cea80f95416276a,conference
53a7319d20f7420be8d53824,conference
555036c17cea80f9541516af,conference
555036df7cea80f954162766,conference
5390bdcc20f70186a0f48076,conference
5550370d7cea80f9541705cf,conference
53a7255220f7420be8b4bd35,conference
5550371b7cea80f954173a5b,conference
555036bb7cea80f95414db73,conference
555037d67cea80f95419caa4,conference
555037d67cea80f95419caa4,conference
53a72f3b20f7420be8c9cda3,conference
555037647cea80f954184ebc,conference
555036ee7cea80f9541662d5,conference
555037107cea80f9541712ca,conference
53a7265820f7420be8b72f3b,conference
53a726ca20f7420be8b84a88,conference
555036ba7cea80f95414db5f,conference
53a72d5620f7420be8c61d91,conference
5550373e7cea80f95417c622,conference
53a72e0c20f7420be8c7d20f,conference
5390b54820f70186a0f0473b,conference
53a725be20f7420be8b57a31,conference
5736b298d39c4f40a799f324,conference
53a72f9620f7420be8cb45c1,conference
5550377c7cea80f95418a6f0,conference
55f8c863c35f4f6dfd415a71,conference
53a7309b20f7420be8cfe716,conference
555036d97cea80f95415f7fc,conference
555037667cea80f954185af3,conference
539089e520f70186a0d9c5a9,conference
53a72c7420f7420be8c45bf3,conference
53a729a020f7420be8bdcc80,conference
53a7326720f7420be8d9410d,conference
53a7280020f7420be8ba4838,conference
539078f720f770854f5ab27f,conference
5736af49d39c4f40a7985448,conference
53a7311120f7420be8d1dfa8,conference
53a7307320f7420be8cf1f9e,conference
53a732c420f7420be8db5119,conference
5482566f582fc50b5e0d351e,conference
